prefix,cluster_id,env_proto,Payment,Get Triage Number,Measure Vital Signs,General Medicine Examination,Eye Examination,Dental Examination,Chest X-ray,Cardiac Ultrasound,Conclusion,DEXA Bone Density Scan,General Ultrasound,ENT Endoscopy,Electrocardiogram (ECG),Urine Test,Post-bronchodilator Spirometry,Blood Test,Breast Examination,In-depth Eye Examination,ENT Examination,Gynecological Examination
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",3,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,1.4363118461219035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",4,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.222, 0.0]",0.0,0.0,0.0,2.6628035835099255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",5,"[0.25, 0.1, 0.0, 0.25, 1.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.7433989755415717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",6,"[0.0, 0.0, 0.0, 0.0, 0.332, 0.165, 0.333, 0.333, 0.333, 0.0, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.112]",0.0,0.0,0.0,2.1063083443425645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",7,"[0.0, 0.0, 0.0, 0.037, 0.444, 0.11, 0.333, 0.333, 0.0, 0.223, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,1.0635635977859057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",8,"[0.0, 0.0, 0.0, 0.111, 0.369, 0.333, 0.333, 0.11, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.074, 0.444, 0.444, 0.667, 0.667, 0.0, 0.075]",0.0,0.0,0.0,2.7414544582361113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",9,"[0.0, 0.0, 0.0, 0.02, 0.364, 0.333, 0.333, 0.243, 0.0, 0.0, 0.444, 0.443, 0.667, 1.0, 0.102, 0.404, 0.444, 0.667, 0.667, 0.041, 0.08]",0.0,0.0,0.0,2.5530137390177265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",10,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.0, 0.333, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.444]",0.0,0.0,0.0,1.4194684709544947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",11,"[0.25, 0.1, 0.0, 0.25, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9552127227780149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",12,"[0.0, 0.0, 0.0, 0.089, 0.4, 0.333, 0.333, 0.134, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.044, 0.179, 0.444, 0.667, 0.667, 0.0, 0.044]",0.0,0.0,0.0,2.034533986011608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",13,"[0.0, 0.0, 0.0, 0.0, 0.389, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.055]",0.0,0.0,0.0,2.0937731670073223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",14,"[0.0, 0.0, 0.0, 0.111, 0.222, 0.0, 0.333, 0.0, 0.168, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.0, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.7647233798488147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",15,"[0.25, 0.1, 0.0, 0.25, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.739714143713552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",16,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.0, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.5038022743833734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",17,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.0, 0.0, 0.333, 0.0, 0.11, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,2.604944609983749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",18,"[0.111, 0.044, 0.0, 0.111, 0.667, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.801502180006627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",19,"[0.0, 0.0, 0.022, 0.111, 0.444, 0.0, 0.333, 0.333, 0.333, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.7601030434711062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",20,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.142, 0.333, 0.0, 0.142, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,2.259486408318308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",21,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.0, 0.667, 0.222, 0.0]",0.0,0.0,0.0,0.6397539425935349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",22,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.333, 0.333, 0.0, 0.0, 0.11, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.147, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,2.1874018565835525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",23,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.222]",0.0,0.0,0.0,1.3845339161033434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",24,"[0.111, 0.044, 0.0, 0.111, 0.222, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.444, 0.0, 1.0, 0.222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.222]",0.0,0.0,0.0,0.9023407694248576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",25,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.0, 0.667, 0.0, 0.222]",0.0,0.0,0.0,2.1575830818443804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",26,"[0.0, 0.044, 0.022, 0.111, 0.444, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,2.2344890556366077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",27,"[0.111, 0.044, 0.011, 0.111, 0.444, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.112, 0.444, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,1.6731090700559699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",28,"[0.333, 0.133, 0.0, 0.333, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9607372113712165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",29,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.141, 0.333, 0.285, 0.0, 0.192, 0.444, 0.0, 0.667, 1.0, 0.095, 0.381, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,1.70150635573246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",30,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.333, 0.333, 0.444, 0.444, 0.667, 1.0, 0.112, 0.0, 0.444, 0.667, 0.667, 0.222, 0.0]",0.0,0.0,0.0,1.3507212836132165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",31,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.333, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.444]",0.0,0.0,0.0,1.4118128172938509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",32,"[0.111, 0.044, 0.022, 0.111, 0.444, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.222, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,2.275090121193399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",33,"[0.111, 0.0, 0.0, 0.111, 0.444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,2.439090563765817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",34,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.9569473209910541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",35,"[0.111, 0.0, 0.0, 0.111, 0.444, 0.0, 0.0, 0.333, 0.0, 0.333, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,1.6963671690666982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",36,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.167, 0.167, 0.167, 0.0, 0.0, 0.222, 0.222, 0.333, 1.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.0, 0.0]",0.0,0.0,0.0,0.6730974322355753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",37,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.3768260483019399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",38,"[0.111, 0.044, 0.0, 0.111, 0.444, 0.0, 0.0, 0.0, 0.0, 0.333, 0.0, 0.0, 0.667, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,1.6851678146805922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",39,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.165, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.112, 0.0]",0.0,0.0,0.0,2.6451238535332475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",40,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.0, 0.333, 0.333, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.222, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,2.1938181477780976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs')",41,"[0.167, 0.067, 0.0, 0.167, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.667, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 1.0, 0.0, 0.667]",0.0,0.0,0.0,0.8742427606879233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'ENT Examination', 'Cardiac Ultrasound', 'Blood Test', 'ENT Endoscopy', 'Electrocardiogram (ECG)')",0,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7706487724833443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",0,"[0.25, 0.0, 0.05, 0.25, 0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.9512624854208103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",1,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.0, 0.333, 0.333, 0.444, 0.0, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.8748330294208645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",2,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.0, 0.333, 0.333, 0.0, 0.333, 0.444, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.667, 0.0, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2376379407419,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",3,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.0, 0.333, 0.0, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8743145665750233,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",4,"[0.083, 0.044, 0.0, 0.111, 0.444, 0.0, 0.333, 0.333, 0.0, 0.0, 0.224, 0.0, 0.0, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.906423677036975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",5,"[0.0, 0.044, 0.022, 0.111, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.0, 0.0, 0.222, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8988356684952276
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",6,"[0.25, 0.1, 0.0, 0.25, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8982040200985338,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",7,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.0, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.22, 0.0, 0.667, 0.0, 0.112, 0.0]",0.0,0.0,0.0,0.0,0.0,1.649507576570681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000989652886151,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",8,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.165, 0.0, 0.444, 0.444, 0.667, 1.0, 0.0, 0.0, 0.444, 0.667, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790440187321562,0.0,1.6509900453448227,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",9,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.0, 0.0, 0.444, 0.444, 0.667, 1.0, 0.222, 0.444, 0.444, 0.667, 0.667, 0.222, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60622621268551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",10,"[0.0, 0.0, 0.0, 0.0, 0.444, 0.333, 0.333, 0.333, 0.333, 0.0, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.868419181539215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.333, 0.333, 0.333, 0.0, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.222, 0.444]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8535176343925511,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",12,"[0.111, 0.044, 0.022, 0.111, 0.444, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.222, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.8919203964528115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",13,"[0.0, 0.0, 0.0, 0.0, 0.333, 0.25, 0.25, 0.25, 0.0, 0.25, 0.333, 0.0, 1.0, 0.75, 0.0, 0.333, 0.333, 0.5, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382467128944491,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Eye Examination')",14,"[0.0, 0.0, 0.0, 0.0, 0.222, 0.333, 0.333, 0.0, 0.0, 0.333, 0.444, 0.0, 0.667, 1.0, 0.0, 0.444, 0.444, 0.667, 0.667, 0.0, 0.222]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8853605026990939
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination', 'Dental Examination', 'DEXA Bone Density Scan', 'Cardiac Ultrasound', 'General Ultrasound', 'ENT Endoscopy')",0,"[0.111, 0.044, 0.022, 0.111, 0.444, 0.0, 0.0, 0.333, 0.0, 0.0, 0.0, 0.444, 0.667, 1.0, 0.0, 0.444, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9135741310847489,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination')",0,"[0.0, 0.0, 0.0, 0.111, 0.444, 0.133, 0.333, 0.0, 0.133, 0.333, 0.0, 0.444, 0.667, 1.0, 0.0, 0.0, 0.0, 0.0, 0.667, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.9190484171894284,1.6513137854369981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9064154492555528,0.0,0.9065760997148274,0.8894789962914095,0.0,0.0
"('Registration', 'Payment', 'Get Triage Number', 'Measure Vital Signs', 'General Medicine Examination')",1,"[0.25, 0.1, 0.0, 0.25, 1.0, 0.0, 0.0, 0.75, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.9313655609249565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
